abilene-christian,NULL
central-michigan,31,11,20,35.5,2046.0,66.0,48.9,102.2,680,1664,40.9,482,659,73.1,250,754,33.2,48.4,52.9,39.6,41.1,23.0,35.9,1.02,2092,67.5,48.6,979,31.6,30.6,330,10.6,66.6,649,20.9,111,3.6,59.4,404,13.0,1.0,10.2,208,6.7,19.6,402,13.0,3.9,65,2.1,514,16.6,7
charleston-southern,32,19,13,59.4,2196.0,68.6,53.4,107.5,818,1937,42.2,428,605,70.7,297,826,36.0,49.9,53.1,31.2,44.1,18.1,37.7,1.08,2361,73.8,53.1,1254,39.2,35.0,427,13.3,71.2,827,25.8,133,4.2,48.3,395,12.3,1.0,10.7,235,7.3,17.9,394,12.3,4.7,87,2.7,507,15.8,9
north-carolina-charlotte,33,21,12,63.6,2267.0,68.7,52.6,98.3,793,1804,44.0,529,809,65.4,114,425,26.8,47.1,50.9,44.8,60.9,23.7,15.3,0.98,2229,67.5,52.7,1243,37.7,36.5,422,12.8,68.9,821,24.9,112,3.4,48.8,387,11.7,0.77,10.9,246,7.5,22.3,505,15.3,5.6,103,3.1,651,19.7,18
chattanooga,32,13,19,40.6,2220.0,69.4,52.0,106.3,762,1822,41.8,527,793,66.5,167,561,29.8,46.4,53.7,43.5,50.4,22.3,21.2,1.06,2360,73.8,53.9,1213,37.9,35.3,420,13.1,72.6,793,24.8,116,3.6,49.7,379,11.8,0.84,9.9,220,6.9,20.2,449,14.0,3.6,65,2.0,570,17.8,4
chicago-state,33,11,22,33.3,2293.0,69.5,47.2,93.8,779,1949,40.0,362,498,72.7,231,692,33.4,45.9,49.2,25.6,51.0,16.8,32.2,0.94,2151,65.2,48.7,1093,33.1,30.2,369,11.2,67.2,724,21.9,105,3.2,52.2,407,12.3,0.84,13.6,311,9.4,21.1,484,14.7,5.5,94,2.8,675,20.5,19
cincinnati,34,22,12,64.7,2230.0,65.6,53.4,101.4,791,1963,40.3,450,696,64.7,230,729,31.6,46.2,49.3,35.5,49.6,19.9,30.5,1.01,2262,66.5,54.5,1351,39.7,38.7,488,14.4,70.2,863,25.4,132,3.9,52.5,415,12.2,0.96,10.8,240,7.1,19.4,432,12.7,11.2,208,6.1,605,17.8,15
citadel,30,8,22,26.7,1956.0,65.2,49.0,104.0,681,1504,45.3,393,559,70.3,176,488,36.1,51.1,57.5,37.2,49.6,19.3,25.9,1.04,2035,67.8,47.8,912,30.4,31.3,283,9.4,64.2,629,21.0,106,3.5,66.4,452,15.1,0.97,10.8,212,7.1,23.8,465,15.5,4.0,69,2.3,456,15.2,5
clemson,31,13,18,41.9,1928.0,62.2,51.4,98.9,697,1643,42.4,356,544,65.4,157,496,31.7,47.2,50.1,33.1,56.6,18.7,24.7,0.99,1907,61.5,50.1,1034,33.4,32.0,330,10.6,68.2,704,22.7,87,2.8,47.9,334,10.8,0.94,10.8,208,6.7,18.4,355,11.5,9.2,148,4.8,497,16.0,8
cleveland-state,32,14,18,43.8,2101.0,65.7,49.1,97.6,733,1734,42.3,379,535,70.8,206,601,34.3,48.2,51.6,30.9,51.4,18.5,30.1,0.98,2051,64.1,49.6,1002,31.3,31.8,340,10.6,67.4,662,20.7,113,3.5,53.1,389,12.2,0.86,11.1,233,7.3,21.5,452,14.1,5.8,95,3.0,627,19.6,9
coastal-carolina,29,14,15,48.3,1912.0,65.9,54.8,101.6,714,1626,43.9,385,587,65.6,130,419,31.0,47.9,51.0,36.1,60.1,19.8,20.1,1.02,1943,67.0,54.4,1083,37.3,39.3,401,13.8,69.5,682,23.5,105,3.6,43.1,308,10.6,0.75,13.1,250,8.6,21.4,410,14.1,4.1,61,2.1,538,18.6,14
