@relation training_data

@attribute 'Total Games' numeric
@attribute Wins numeric
@attribute Losses numeric
@attribute 'Winning Pct' numeric
@attribute Possessions numeric
@attribute 'Possessions Per 40 minutes' numeric
@attribute 'Floor Pct' numeric
@attribute Efficiency numeric
@attribute 'Field Goals Made' numeric
@attribute 'Field Goal Attempts' numeric
@attribute 'Field Goal Pct' numeric
@attribute 'Free Throws Made' numeric
@attribute 'Free Throw Attempts' numeric
@attribute 'Free Throw Pct' numeric
@attribute '3-pt Field Goals Made' numeric
@attribute '3-pt Field Goal Attempts' numeric
@attribute '3-pt Field Goal Pct' numeric
@attribute 'Effective Field Goal Pct' numeric
@attribute 'True Shooting Pct' numeric
@attribute 'Free Throw Rate' numeric
@attribute 'Field Goal Point Pct' numeric
@attribute 'Free Throw Point Pct' numeric
@attribute '3-pt Field Goal Point Pct' numeric
@attribute 'Points Per Possessions' numeric
@attribute Points numeric
@attribute 'Points Per Game' numeric
@attribute 'Rebound Pct' numeric
@attribute 'Total Rebounds' numeric
@attribute 'Total Rebounds Per Game' numeric
@attribute 'Offensive Reb Pct' numeric
@attribute 'Offensive Rebounds' numeric
@attribute 'Offensive Rebounds Per Game' numeric
@attribute 'Defensive Reb Pct' numeric
@attribute 'Defensive Rebounds' numeric
@attribute 'Defensive Rebounds Per Game' numeric
@attribute 'Team Rebounds' numeric
@attribute 'Team Rebounds Per Game' numeric
@attribute 'Assist Pct' numeric
@attribute Assists numeric
@attribute 'Assists Per Game' numeric
@attribute 'Assist to Turnover' numeric
@attribute 'Steal Pct' numeric
@attribute Steals numeric
@attribute 'Steals Per Game' numeric
@attribute 'Turnover Pct' numeric
@attribute Turnovers numeric
@attribute 'Turnovers Per Game' numeric
@attribute 'Block Pct' numeric
@attribute Blocks numeric
@attribute 'Blocks Per Game' numeric
@attribute Fouls numeric
@attribute 'Fouls Per Game' numeric
@attribute Disqualifications numeric
@attribute Outcome {L,W}

@data
-1,0,-1,1.2,-74,-0.3,0.6,-0.9,-44,2,-3.1,-35,-30,-2.6,34,60,2.6,-1.9,-2.3,-2.2,-6.3,-0.9,7.2,-0.01,-89,-0.8,3.9,119,5.6,3.8,42,1.9,3.9,77,3.7,-9,-0.2,9,35,1.7,0.16,-2.3,-46,-1.5,-0.8,-29,-0.6,3.5,53,2.1,-7,0.4,4,W
-2,-9,7,-28.8,-241,-3.8,-6.1,-12.9,-198,-228,-6.2,-119,-128,-5.3,18,22,2,-4.8,-5.1,-2.4,-8.9,-0.7,9.6,-0.13,-497,-12.6,0,-36,1.3,-0.9,-32,-0.3,0.8,-4,1.6,-10,-0.1,3.2,-75,-1.8,-0.26,-5,-112,-3.6,3.1,15,1.4,1.5,18,1,-84,-1.7,3,W
0,-6,6,-22.3,-101,-3.8,-0.7,-7,-69,-64,-2.8,-62,-41,-5.9,-30,-55,-1.7,-3.5,-4.1,-1.1,1.5,-0.7,-0.7,-0.07,-230,-8.5,2.1,124,4.6,2.7,23,0.9,1.5,101,3.7,-12,-0.5,3.3,-13,-0.5,-0.03,-3.7,-74,-2.7,1,-2,-0.1,3.2,57,2.1,-80,-3,-3,W
0,-11,11,-40.8,-190,-7.1,-3.6,-6.1,-118,-259,-0.7,-58,-65,-2.5,-12,-66,2.1,0,-0.3,2,-3.4,0.3,3.1,-0.06,-306,-11.3,0,8,0.3,-2.2,-78,-2.9,2.1,86,3.2,17,0.6,1,-53,-1.9,-0.19,-10.8,-221,-8.2,2.6,13,0.5,0.7,21,0.8,-70,-2.6,5,L
-2,-4,2,-11.5,-236,-6.1,-0.2,-4.8,-107,-155,-2.7,-78,-80,-4.1,30,64,1.4,-1.1,-3.5,-1.3,-5.8,-0.5,9.5,-0.05,-329,-6.8,0.4,-21,1.8,2.4,3,0.9,-1.6,-24,1,18,0.8,1.9,-41,-0.6,0,-2.9,-69,-2.2,0,-47,-0.8,4.2,65,2.6,-116,-2.8,-9,L
1,5,-4,17.9,26,-4.2,0.3,0.7,38,31,1.8,-78,-57,-6.6,40,38,5.5,3.1,0.9,-4.9,-1.3,-5.1,6.4,0.01,38,-1,2.9,166,4.9,-0.2,-6,-0.6,6,172,5.6,-4,-0.3,-0.6,16,0.2,0,-4,-68,-2.8,1,22,0.3,4.7,80,2.9,-44,-2.4,3,W
-1,-6,5,-20.3,-148,-3,-2.3,-3.4,-77,-51,-3.7,-109,-181,1.1,52,84,4.9,-1.8,-2,-10.8,-8.2,-3.4,11.5,-0.03,-211,-5.2,2.3,8,1.6,1.8,8,0.7,2.7,0,0.9,-3,0,-5.8,-78,-2.4,-0.21,-2.9,-62,-2.1,1.4,-2,0.4,1,12,0.6,-76,-2.1,2,L
0,-11,11,-40.8,-151,-5.6,-8.4,-9.7,-157,-181,-5.1,-99,-170,1.5,78,185,3.1,-1.9,-1.8,-6.2,-15.1,-1.4,16.5,-0.1,-335,-12.4,-2.7,-92,-3.4,-6.5,-90,-3.3,1.1,-2,-0.1,6,0.2,-6.1,-126,-4.7,-0.42,-5.4,-111,-4.1,2.5,18,0.6,-0.3,-4,-0.1,-67,-2.5,-6,L
1,5,-4,16.6,184,4.3,1.3,-7.4,-19,71,-3.6,202,364,-7.7,-104,-164,-8.7,-7.4,-6.1,23,7.3,9.9,-17.1,-0.08,60,-0.3,0.8,172,5,6.4,100,3.3,-4.7,72,1.7,9,0.2,0.4,-8,-0.8,-0.18,1,31,0.9,0.5,42,1.1,3.5,63,2.2,82,2.3,4,W
1,-2,3,-9.4,-207,-10.2,-4.6,-11.7,-183,-429,0.5,24,105,-6.7,-117,-335,-1.4,-1.5,-1.3,16.5,5,5.6,-10.6,-0.12,-459,-19.6,-0.8,-138,-6.4,-4.2,-111,-4.5,2.6,-27,-1.9,-25,-1,13,8,-0.2,-0.2,-1.9,-58,-2.4,4.7,60,1.7,-2.3,-60,-2.3,41,0.8,-2,W
-1,9,-10,32.9,26,0.9,4,1,-7,-22,0.2,141,250,-3.6,-28,-36,-3.5,-0.6,-1.6,17.2,0.9,6.9,-4.9,0.01,46,4,3.4,130,5.7,6.6,70,2.8,0.2,60,3,14,0.6,7.2,45,2,0.13,1.3,25,1.1,-0.3,-1,0.4,2.8,42,1.6,108,4.4,-2,W
1,4,-3,12.9,-6,-2.7,-0.5,-4.2,-21,-74,0.8,-15,59,-7.7,-30,-67,-1.7,0.1,-1,6.1,3.3,0.3,-3.5,-0.04,-87,-5.8,0.4,82,1.7,-2.3,-34,-1.6,3.1,116,3.4,37,1.2,4.9,22,0.3,0.09,-2.2,-43,-1.8,-0.5,-11,-0.9,1.4,26,0.8,37,0.6,0,W
-2,10,-12,36.9,-107,1,4.1,3.4,-17,-128,2.5,43,146,-8.4,-49,-98,-3.4,1.4,0.6,12.9,4.3,2.7,-6.9,0.03,-40,3.3,2.5,8,2.7,3.4,17,1.3,1.6,-9,1.4,-4,0.1,-1,-17,0.4,0.04,1.7,25,1.2,-0.5,-30,-0.2,2.8,40,1.7,-36,0.1,-6,W
0,-7,7,-25,-18,-0.6,-5.5,-13.6,-99,-42,-5.2,-63,-16,-7,-19,-10,-3.6,-5.7,-6,0.3,-0.2,0.3,0.1,-0.14,-280,-10,-4.9,-65,-2.3,-7,-35,-1.3,-2.7,-30,-1.1,21,0.7,-0.6,-61,-2.2,-0.13,-0.3,-9,-0.3,-0.5,-14,-0.5,-2.8,-40,-1.4,-43,-1.5,0,L
1,5,-4,16.6,-26,-3.5,1.3,3.2,-7,-38,0.6,36,83,-2.6,13,9,2.4,1.2,0.9,6.6,-3.1,1.5,1.7,0.03,35,-1.3,-0.8,-17,-2,-1.3,-11,-0.8,-0.3,-6,-1.2,22,0.7,4.6,27,0.5,0.19,0.4,4,-0.1,-2,-44,-2.1,0.4,2,0,22,0.1,1,W
1,-1,2,-5.7,197,4.8,-6.3,-11,6,-1,0.4,19,101,-7.1,-18,-24,-2.3,-0.1,-1,6.8,2.1,0.9,-2.9,-0.11,13,-2.1,-7.1,-41,-2.8,-10.2,-88,-3.6,-4,47,0.8,11,0.3,6,43,1.1,-0.07,0.1,17,0.4,1.4,59,1.7,-1.7,-12,-0.6,84,2.4,0,L
0,0,0,0,178,4.1,2.2,-3,113,158,3.1,-7,59,-6.5,-25,-29,-3.4,1.7,-2,-1.4,11.2,-2.1,-5.6,-0.03,130,4.7,-0.2,93,3.3,-0.8,13,0.5,0.5,80,2.9,-8,-0.3,12,131,4.7,0.35,0.7,26,0.9,-1.2,11,0.4,1.7,36,1.3,31,1.1,-1,W
-1,2,-3,8.8,-88,-3.1,2.1,-1.4,-30,-104,1,31,101,-5.2,-22,-20,-3.5,0.7,-1.5,9.5,2.4,2.9,-2,-0.02,-118,-1.6,-1.9,-29,0.2,0.6,-5,0.2,-4.3,-24,0.1,21,0.8,7.7,37,1.8,0.21,0,-7,-0.1,-1.4,-45,-1.2,3.2,53,2,-40,-0.7,-11,W
0,4,-4,14.3,-55,-2,3.2,7.1,47,15,2.7,-27,-90,4.6,9,-35,5.1,2.9,2.9,-6.4,1.7,-2.3,0.5,0.07,76,2.7,4.2,29,1,4.5,23,0.8,3.9,6,0.2,0,0,3.5,52,1.8,0.13,0.5,5,0.2,0.8,6,0.3,-1.8,-34,-1.3,9,0.3,2,W
1,-5,6,-20.5,-3,-2.6,-6.1,-6.3,-80,-130,-1.4,10,11,0.4,26,101,-1.8,-0.1,0.2,4.6,-6.9,2,5,-0.07,-124,-7.2,-5,-100,-5,-8.3,-98,-4,-1.6,-2,-1,9,0.2,-0.3,-48,-2.3,-0.21,-2.5,-49,-2,1.1,20,0.2,-1.3,-16,-0.7,9,-0.4,-8,W
-1,5,-6,20.5,3,2.6,6.1,6.3,80,130,1.4,-10,-11,-0.4,-26,-101,1.8,0.1,-0.2,-4.6,6.9,-2,-5,0.07,124,7.2,5,100,5,8.3,98,4,1.6,2,1,-9,-0.2,0.3,48,2.3,0.21,2.5,49,2,-1.1,-20,-0.2,1.3,16,0.7,-9,0.4,8,W
-4,-3,-1,-2.9,-304,-0.8,1.2,-6.8,-100,-238,0.2,-171,-153,-9.3,-82,-206,-1.4,-1.4,-3,-3.2,9.1,-3.2,-5.9,-0.06,-453,-5.6,4.1,-29,4.2,5.7,17,2.2,2.6,-46,1.9,-10,0.1,3.8,-24,0.9,-0.15,-1.7,-63,-1.2,4.5,32,3.1,-0.6,-19,-0.3,-120,-1.5,-8,W
1,-2,3,-8.8,30,-1.4,-3.9,1.4,6,69,-1.4,-18,-82,5.1,68,94,6.2,0.3,0.7,-6.8,-6.7,-1.5,8.3,0.01,62,-0.5,-8.6,-105,-4.8,-11.7,-109,-4.1,-5.5,4,-0.7,-8,-0.4,-4.2,-29,-1.4,0.18,-0.5,-8,-0.6,-5.5,-109,-4.2,-0.5,1,0,-82,-3.5,-7,L
-3,1,-4,10,-309,-3.6,0.7,-5.6,-133,-217,-2.6,-144,-121,-8.3,-29,-28,-3.1,-2.5,-3.6,-1.6,-0.6,-1.9,2.4,-0.05,-437,-7.6,6.2,-22,3,7.1,47,2.8,5.4,-69,0.1,6,0.6,0.7,-61,-0.9,-0.22,-3.1,-90,-2.5,4,22,2.2,-0.2,-18,-0.4,-88,-1,-12,W
3,2,1,1.1,265,1.9,0.5,2.5,88,210,-0.2,143,155,4.4,15,63,-1.4,-0.7,0.5,4.1,-0.2,3.1,-2.8,0.02,334,3.8,-1.2,135,1.2,-0.9,29,0,-1.5,106,1.3,-8,-0.7,1.9,56,0.7,0.15,1.7,60,1.4,-2.3,1,-1.3,-0.1,12,0.1,42,-0.7,11,L
1,6,-5,18.8,153,0.4,-0.8,4.5,3,137,-3.5,162,157,7.3,86,192,3.4,-1.5,0.5,6.1,-13.6,4.8,8.8,0.04,254,6.1,0.8,101,2.3,1,45,1.2,0.6,56,1.1,5,0,-3.5,-25,-1.3,-0.04,2.3,62,1.8,-1.9,-12,-0.9,-0.2,1,0,-6,-0.9,10,W
3,-8,11,-35.9,339,4.7,-5.6,-4.8,50,186,-2,133,141,4.4,49,91,2.9,-1.3,0,3.8,-6.2,3.1,3,-0.05,282,1.9,-6.5,122,0.7,-8.9,-35,-2.4,-4.1,157,3.2,23,0.5,-12.7,-65,-3.7,-0.37,-1.1,17,-0.2,-0.7,44,0.3,-1.6,5,-0.1,20,-1.5,18,W
-1,-2,1,-5,-126,0.6,2.6,-4.3,-26,-93,0.9,-101,-63,-7.7,-71,-125,-4.9,-0.9,-2.2,-1.3,9.1,-2.2,-7,-0.04,-222,-5,5,24,2,8.3,73,2.8,1.8,-49,-0.9,5,0.3,-1.3,-22,-0.4,-0.24,0.8,3,0.4,5,78,3.1,3.7,45,1.6,35,1.9,-10,W
2,8,-6,24.6,138,-0.1,-2.1,4.5,30,80,-0.3,118,35,12.7,62,73,6.3,1.2,3.3,-0.1,-8.3,2.8,5.5,0.04,240,3.1,-1.2,-18,-3.1,-3.8,-40,-2.1,1.4,22,-0.9,-20,-1,0.6,19,-0.2,0.09,1.6,47,1.1,-2,-16,-1.4,-0.9,-12,-0.6,32,-0.3,5,W
-2,-6,4,-17.4,-98,1.6,0.7,-4,-13,-212,5.2,-73,-5,-9.2,-89,-209,-2.8,3.3,1.4,5.9,11.2,-1.2,-9.9,-0.04,-188,-1.2,-0.1,-97,-1,1.1,-36,-0.6,-1.3,-61,-0.5,-15,-0.3,5.3,33,2,-0.13,-1.1,-33,-0.6,5.2,88,4,3.4,56,2.2,-114,-2.6,-18,L
-3,-4,1,-8.6,-349,-5,0.5,-7.2,-99,-224,-0.1,-213,-233,-7.3,-96,-194,-5.6,-2.2,-3.9,-8.9,12.3,-4.9,-7.5,-0.07,-507,-10.2,4,-50,2,3.8,-9,0.8,4.3,-41,1.1,-21,-0.4,4.8,-17,0.7,-0.03,-2.6,-83,-2.2,2.9,-6,1.1,2.6,27,1.3,-114,-2,-14,W
2,6,-4,17.4,98,-1.6,-0.7,4,13,212,-5.2,73,5,9.2,89,209,2.8,-3.3,-1.4,-5.9,-11.2,1.2,9.9,0.04,188,1.2,0.1,97,1,-1.1,36,0.6,1.3,61,0.5,15,0.3,-5.3,-33,-2,0.13,1.1,33,0.6,-5.2,-88,-4,-3.4,-56,-2.2,114,2.6,18,W
0,0,0,0,96,3.2,-0.7,0.1,21,166,-3.3,44,52,0.7,20,64,-0.6,-3.4,-2.8,-1.4,-2.1,0.8,1.3,0,106,3.5,-4.2,-89,-3,-5.3,-2,0,-3.2,-87,-2.9,-13,-0.5,-4.5,-23,-0.7,0.18,2.2,56,1.8,-5.8,-102,-3.4,-4,-69,-2.3,-33,-1.1,2,W
-1,-11,10,-36,-161,-3.1,-3.1,-13.3,-102,-176,-1.7,-183,-168,-9.6,-50,-105,-2.1,-2.4,-4.2,-5.8,5,-4,-0.9,-0.13,-437,-12.4,0.2,-79,-1.5,2.5,6,0.5,-2,-85,-2.1,21,0.9,0.9,-44,-1.1,-0.34,-1.8,-53,-1.5,7,111,4.3,0.3,-1,0,31,1.8,-10,L
-1,5,-6,19.2,-139,-2.3,5.2,8.2,51,-56,4.5,-97,-109,-2.3,7,-11,1.8,5,3.4,-5,3.5,-4.3,0.7,0.09,13,3.1,5.2,87,4.2,6.2,28,1.3,4.2,59,2.8,18,0.8,11.9,121,4.6,0.32,-1.9,-53,-1.5,1.5,6,0.6,2.4,34,1.2,-45,-0.8,-11,W
3,4,-1,8.6,210,-2.8,2.2,3.5,108,229,0.6,85,47,7,-7,-47,1.5,-0.8,0.4,-3.7,4.9,0.6,-5.5,0.03,294,2.3,1,155,1.9,2.4,52,0.8,-0.5,103,1.2,8,-0.1,-8.2,0,-1.3,-0.02,1.1,44,0.8,-1.6,4,-1.2,1.8,38,1.1,-4,-2.4,-1,L
2,9,-7,28.1,309,6,1.1,5.3,104,205,1,198,232,4.6,25,16,3.1,0.8,2.3,9.3,-1.9,4.9,-3,0.05,431,9.9,-0.4,145,2.7,-0.2,33,0.5,-0.7,112,2.3,16,0.3,2.3,66,1.5,0.13,2.1,71,2,-1.6,22,-0.1,-0.6,5,0,11,-1.1,16,W
-2,-10,8,-31.7,-340,-7.1,-2.4,-11.8,-142,-261,-2,-208,-228,-7,-88,-144,-7.2,-3.7,-5,-7.7,8.9,-3.8,-5.1,-0.12,-580,-15.2,-2.4,-187,-4.2,0.1,-38,-0.7,-4.8,-149,-3.6,-6,0,6.2,-32,-0.3,-0.07,-1.6,-65,-1.7,2.9,-5,0.7,1.8,18,0.8,-122,-2.9,-18,W
-1,2,-3,8.8,-136,-2.2,1,-3.9,14,-97,3.4,-188,-185,-8.6,-65,-140,-2.7,1.9,-0.5,-8.7,12.4,-6.3,-6.1,-0.04,-225,-5.1,2.4,29,2.2,0.4,-29,-0.7,4.4,58,2.8,-10,-0.2,0.1,8,0.7,-0.05,-2.2,-59,-1.7,2.5,26,1.3,1.3,19,0.7,-76,-1.9,-17,W
1,3,-2,8.4,132,-0.4,-0.4,4.3,45,114,-0.3,116,109,5.3,23,49,0.9,-0.1,1.2,3.6,-2.8,2.8,0,0.04,229,5.2,-3.9,-41,-2.6,-4.9,-35,-1.5,-3,-6,-1,-6,-0.3,-2.3,6,-0.2,0.2,3.3,80,2.5,-5.1,-79,-3.2,-1.6,-25,-0.9,53,1.1,9,W
3,6,-3,16,212,0,-1.6,1.9,59,149,-0.3,81,74,3.7,67,135,3.5,1.1,1.6,0.5,-6.6,0.7,5.9,0.02,266,1.3,-0.6,101,-0.1,-4.1,-20,-1.8,2.8,121,1.9,38,1,-2.3,13,-0.9,0.06,0.3,29,0.2,-2.4,-10,-1.7,-0.9,-7,-0.6,83,0.8,16,W
1,-5,6,-19.2,139,2.3,-5.2,-8.2,-51,56,-4.5,97,109,2.3,-7,11,-1.8,-5,-3.4,5,-3.5,4.3,-0.7,-0.09,-13,-3.1,-5.2,-87,-4.2,-6.2,-28,-1.3,-4.2,-59,-2.8,-18,-0.8,-11.9,-121,-4.6,-0.32,1.9,53,1.5,-1.5,-6,-0.6,-2.4,-34,-1.2,45,0.8,11,L
1,11,-10,36,161,3.1,3.1,13.3,102,176,1.7,183,168,9.6,50,105,2.1,2.4,4.2,5.8,-5,4,0.9,0.13,437,12.4,-0.2,79,1.5,-2.5,-6,-0.5,2,85,2.1,-21,-0.9,-0.9,44,1.1,0.34,1.8,53,1.5,-7,-111,-4.3,-0.3,1,0,-31,-1.8,10,W
-2,-9,7,-28.1,-309,-6,-1.1,-5.3,-104,-205,-1,-198,-232,-4.6,-25,-16,-3.1,-0.8,-2.3,-9.3,1.9,-4.9,3,-0.05,-431,-9.9,0.4,-145,-2.7,0.2,-33,-0.5,0.7,-112,-2.3,-16,-0.3,-2.3,-66,-1.5,-0.13,-2.1,-71,-2,1.6,-22,0.1,0.6,-5,0,-11,1.1,-16,L
-3,-4,1,-8.6,-210,2.8,-2.2,-3.5,-108,-229,-0.6,-85,-47,-7,7,47,-1.5,0.8,-0.4,3.7,-4.9,-0.6,5.5,-0.03,-294,-2.3,-1,-155,-1.9,-2.4,-52,-0.8,0.5,-103,-1.2,-8,0.1,8.2,0,1.3,0.02,-1.1,-44,-0.8,1.6,-4,1.2,-1.8,-38,-1.1,4,2.4,1,L
0,0,0,0,103,3.4,-4.4,-0.1,-29,-15,-1.2,129,107,7.5,38,28,4.6,-0.2,1.7,6.5,-8.3,4.6,3.7,0,109,3.6,-5.2,-125,-4.2,-7.5,-78,-2.6,-3,-47,-1.5,9,0.3,-9.1,-86,-2.8,-0.2,0.8,27,0.9,-1.5,-13,-0.5,-1.2,-19,-0.6,38,1.2,18,L
1,-2,3,-8.8,136,2.2,-1,3.9,-14,97,-3.4,188,185,8.6,65,140,2.7,-1.9,0.5,8.7,-12.4,6.3,6.1,0.04,225,5.1,-2.4,-29,-2.2,-0.4,29,0.7,-4.4,-58,-2.8,10,0.2,-0.1,-8,-0.7,0.05,2.2,59,1.7,-2.5,-26,-1.3,-1.3,-19,-0.7,76,1.9,17,W
2,10,-8,31.7,340,7.1,2.4,11.8,142,261,2,208,228,7,88,144,7.2,3.7,5,7.7,-8.9,3.8,5.1,0.12,580,15.2,2.4,187,4.2,-0.1,38,0.7,4.8,149,3.6,6,0,-6.2,32,0.3,0.07,1.6,65,1.7,-2.9,5,-0.7,-1.8,-18,-0.8,122,2.9,18,W
-3,-6,3,-16,-212,0,1.6,-1.9,-59,-149,0.3,-81,-74,-3.7,-67,-135,-3.5,-1.1,-1.6,-0.5,6.6,-0.7,-5.9,-0.02,-266,-1.3,0.6,-101,0.1,4.1,20,1.8,-2.8,-121,-1.9,-38,-1,2.3,-13,0.9,-0.06,-0.3,-29,-0.2,2.4,10,1.7,0.9,7,0.6,-83,-0.8,-16,W
-1,-3,2,-8.4,-132,0.4,0.4,-4.3,-45,-114,0.3,-116,-109,-5.3,-23,-49,-0.9,0.1,-1.2,-3.6,2.8,-2.8,0,-0.04,-229,-5.2,3.9,41,2.6,4.9,35,1.5,3,6,1,6,0.3,2.3,-6,0.2,-0.2,-3.3,-80,-2.5,5.1,79,3.2,1.6,25,0.9,-53,-1.1,-9,L
0,0,0,0,-103,-3.4,4.4,0.1,29,15,1.2,-129,-107,-7.5,-38,-28,-4.6,0.2,-1.7,-6.5,8.3,-4.6,-3.7,0,-109,-3.6,5.2,125,4.2,7.5,78,2.6,3,47,1.5,-9,-0.3,9.1,86,2.8,0.2,-0.8,-27,-0.9,1.5,13,0.5,1.2,19,0.6,-38,-1.2,-18,W
-3,-3,0,-4,-284,-3,-2.9,-1.5,-183,-256,-4.5,53,36,4.8,-9,-25,-0.1,-3.9,-1.8,9.2,-9.2,6.3,2.9,-0.01,-322,-4.1,-1.5,-188,-3,-2.7,-46,-0.6,-0.3,-142,-2.4,9,0.6,-5.2,-121,-3.2,-0.11,2.5,20,1.4,-2.1,-89,-1.9,-0.6,-29,-0.7,18,2.7,8,W
0,5,-5,17.2,147,2.8,5.7,3,133,234,1.6,3,35,-3.8,-60,-121,-3,-1.4,-2,-3.4,14.1,-1.8,-12.3,0.03,209,7.2,4.3,259,8.9,4.9,75,2.6,3.7,184,6.4,11,0.4,-5.3,32,1.1,0.16,-0.3,6,0.2,-3.3,-33,-1.2,2.6,51,1.7,-46,-1.6,-7,W
-1,-10,9,-33.4,-156,-3.2,-2.8,-4.7,-127,-179,-2.9,18,19,0.9,-14,-38,-0.2,-2.8,-1.8,5.7,-4.4,3.4,1,-0.04,-250,-6.4,-3,-159,-4.4,-0.6,-19,-0.3,-5.3,-140,-4.1,15,0.6,-7.7,-112,-3.6,-0.29,-0.9,-29,-0.9,1.6,0,0.5,-1.5,-27,-0.8,-39,-0.8,-1,L
-2,1,-3,8.6,-79,2.1,6.2,4.1,-14,4,-0.9,82,159,-3.2,-58,-163,-0.7,-2.8,-2.3,9.7,4.4,3.9,-8.3,0.05,-4,5.2,3.6,52,4.6,9.7,113,4.9,-2.5,-61,-0.3,0,0.2,7.4,49,2.8,0.29,2.2,36,1.7,-1.7,-47,-0.7,2.3,30,1.4,21,2.1,9,W
2,0,2,-4.9,53,-3.1,-1.1,-12.1,-1,28,-0.9,-62,-51,-4.5,-112,-213,-5.5,-4.5,-4.8,-3.8,14.3,-1.2,-13,-0.12,-179,-11.9,5,159,3.2,3.4,44,0.9,6.6,115,2.3,-14,-0.7,-11.4,-88,-4.2,-0.63,-1,-16,-1,4.3,92,2.4,0.9,12,0.1,32,-0.1,-3,L
-1,-6,5,-19.1,-92,-0.9,0.4,-3.7,-88,-94,-2.8,49,71,0.3,-40,-61,-4.5,-3.8,-2.7,6.8,0,4.1,-4.1,-0.03,-167,-3.4,0.4,-27,0.3,5,52,2.2,-4.1,-79,-1.9,16,0.7,-6,-84,-2.6,-0.24,1.9,28,1.2,1.5,11,0.9,1,13,0.6,-7,0.4,6,W
0,8,-8,27.6,17,-1.8,0.2,0.6,17,40,-0.1,-26,-28,-1.3,21,52,0.7,0.4,0,-2.6,-1.2,-1.5,2.7,0,29,1,3.2,130,4.5,1.4,16,0.5,5,114,3.9,-5,-0.2,-3.4,-17,-0.6,-0.09,0.1,3,0.1,0.6,14,0.4,1.1,20,0.7,-82,-2.8,-7,W
-2,-7,5,-21.1,-177,-1.5,-1.1,-6.7,-139,-179,-3.7,49,67,0.7,-84,-156,-9.2,-6,-4.1,9,3.8,5.9,-10,-0.06,-306,-6,-0.8,-101,-1,2.6,16,1.3,-4.2,-117,-2.4,4,0.3,4.7,-39,-0.5,-0.06,-0.1,-16,-0.2,1,-15,0.4,0.1,-5,0.1,-36,0,0,W
-2,-6,4,-17.4,-115,0.8,-2.5,-6.2,-119,-165,-2.8,44,72,-0.6,-43,-83,-3.6,-3.7,-2.6,8.9,-0.8,4.7,-3.9,-0.06,-237,-3.5,-1.4,-157,-3.1,-0.7,-13,0.3,-2,-144,-3.4,13,0.7,2.1,-45,-0.7,-0.12,3.1,49,2.2,1.2,2,1.1,-1.7,-35,-1,-36,0,7,W
2,8,-6,24.8,37,-3.7,0.8,7.4,99,-69,7.7,-10,-21,0.6,-4,-36,1.6,7.9,6.8,0.2,5.3,-2.2,-3,0.07,183,1.5,0.1,-12,-3.1,-7,-130,-5.5,7.1,118,2.4,-38,-1.6,4.8,81,2.1,0.26,-1.4,-24,-1.3,-1.5,-24,-1.9,-0.8,-3,-0.4,-136,-6.3,-14,W
0,1,-1,3.4,-11,-0.3,-3.9,-7.3,-27,-51,-0.2,-102,-117,-3.6,-2,0,-0.4,-0.1,-1,-5.9,1.8,-3.2,1.4,-0.08,-158,-5.4,-0.9,4,0.1,-4.1,-55,-1.9,2.2,59,2,-16,-0.5,1.9,2,0.1,-0.13,-1.8,-37,-1.2,2.3,44,1.5,-0.5,-8,-0.3,-38,-1.3,0,L
1,11,-10,36.9,173,3.8,2.1,1.4,118,108,4.4,10,47,-4,-40,-124,0.4,2.7,1.8,0.6,10.5,-1.4,-9.1,0.01,206,4.8,2,174,4.9,0.2,4,-0.2,3.7,170,5.1,6,0.1,2.4,74,2.2,0.08,-0.1,12,0.3,0.9,48,1.2,0.7,24,0.7,-65,-3,-1,W
2,6,-4,17.4,74,-5,3.2,-0.4,122,132,4,-103,-138,-1.6,-72,-187,-1.2,1.1,-0.1,-12.4,17.3,-5.7,-11.6,-0.01,69,-2.8,3.4,184,4.1,2.8,23,0.1,3.9,161,4,-2,-0.3,-8.1,8,-0.6,-0.07,-1.1,-15,-0.9,0.9,30,0.1,3.1,57,1.8,-80,-4.3,-18,W
-1,-12,11,-40.5,-204,-4.9,-3.4,-7.9,-156,-164,-5.4,-20,-43,1.6,-23,-4,-4.5,-5.6,-4.5,1,-3.5,2.5,1,-0.08,-355,-10.1,-4.8,-216,-6.4,-0.3,-9,0,-9.2,-207,-6.4,4,0.2,6.1,-40,-1,-0.02,0.6,-6,0,0.4,-31,-0.6,0.5,-1,0.1,-46,-1,-1,L
0,-5,5,-17.2,4,2.6,-0.6,-0.4,-59,-17,-3.1,72,76,3.3,42,91,1.8,-1.8,-0.7,5.1,-9.6,3.5,6.1,0,-4,-0.1,1.5,12,0.4,4.5,64,2.2,-1.4,-52,-1.8,16,0.5,2.2,-14,-0.5,-0.15,-1.1,-21,-0.8,2.6,53,1.9,0.3,6,0.2,23,0.8,8,L
-2,-8,6,-24.8,-76,2.2,0.6,2,-73,-52,-3.1,107,111,4.9,-2,5,-0.8,-3,-1.1,8.2,-5.8,5.6,0.2,0.02,-41,3.8,-1.8,-130,-2.1,3.7,49,2.5,-7.2,-179,-4.7,-28,-0.8,2.2,-21,0.2,-0.01,1.9,30,1.5,-0.1,-16,0.4,-0.4,-12,-0.1,-7,1.1,1,W
