Drexel,27,15,12,55.6,1784.0,63.7,52.8,105.1,650,1538,42.3,436,617,70.7,139,442,31.4,46.8,51.2,40.1,54.5,23.3,22.2,1.05,1875,69.4,50.2,974,36.1,29.0,284,10.5,71.4,690,25.6,96,3.6,50.2,326,12.1,1.42,6.5,116,4.3,12.9,230,8.5,6.8,98,3.6,571,21.1,22
Duke,29,23,6,79.3,1923.0,66.3,57.1,120.0,777,1671,46.5,485,669,72.5,269,670,40.1,54.5,58.0,40.0,44.0,21.0,35.0,1.2,2308,79.6,51.3,1006,34.7,33.5,334,11.5,69.1,672,23.2,82,2.8,55.7,433,14.9,1.57,10.7,206,7.1,14.4,276,9.5,6.0,94,3.2,552,19.0,10
Duquesne,26,11,15,42.3,1780.0,68.5,52.7,107.3,646,1470,43.9,432,646,66.9,186,520,35.8,50.3,53.7,43.9,48.2,22.6,29.2,1.07,1910,73.5,50.3,911,35.0,29.7,280,10.8,70.9,631,24.3,80,3.1,59.3,383,14.7,1.33,8.5,151,5.8,16.2,288,11.1,4.9,72,2.8,466,17.9,9
East Carolina,28,15,13,53.6,1879.0,67.1,53.2,111.1,686,1536,44.7,482,674,71.5,234,642,36.4,52.3,56.2,43.9,43.3,23.1,33.6,1.11,2088,74.6,48.9,978,34.9,31.8,303,10.8,65.9,675,24.1,85,3.0,57.1,392,14.0,1.21,9.6,180,6.4,17.2,323,11.5,5.4,90,3.2,491,17.5,15
East Tenn St,30,17,13,56.7,2130.0,71.0,51.2,108.3,753,1721,43.8,568,758,74.9,233,630,37.0,50.5,55.4,44.0,45.1,24.6,30.3,1.08,2307,76.9,48.0,1024,34.1,28.7,308,10.3,67.2,716,23.9,88,2.9,49.3,371,12.4,1.05,10.6,226,7.5,16.5,352,11.7,5.2,89,3.0,592,19.7,24
E Illinois,28,10,18,35.7,1857.0,66.3,50.7,101.8,659,1486,44.3,429,600,71.5,144,448,32.1,49.2,53.4,40.4,54.5,22.7,22.8,1.02,1891,67.5,49.9,896,32.0,31.2,286,10.2,68.6,610,21.8,88,3.1,51.1,337,12.0,0.89,8.7,162,5.8,20.3,377,13.5,8.9,131,4.7,536,19.1,8
E Kentucky,28,19,9,67.9,1911.0,68.3,51.9,115.9,734,1510,48.6,486,648,75.0,261,672,38.8,57.3,60.9,42.9,42.7,21.9,35.3,1.16,2215,79.1,45.7,742,26.5,23.9,205,7.3,67.4,537,19.2,73,2.6,57.2,420,15.0,1.4,13.2,253,9.0,15.6,299,10.7,4.0,53,1.9,588,21.0,14
E Michigan,27,15,12,55.6,1820.0,67.4,51.5,99.6,613,1474,41.6,459,687,66.8,126,419,30.1,45.9,50.4,46.6,53.7,25.3,20.8,1.0,1813,67.1,47.7,980,36.3,32.2,318,11.8,63.1,662,24.5,105,3.9,47.0,288,10.7,0.86,12.7,232,8.6,18.4,335,12.4,11.0,164,6.1,524,19.4,15
E Washington,27,13,14,48.1,1896.0,70.2,52.6,108.6,716,1579,45.3,407,590,69.0,221,593,37.3,52.3,55.4,37.4,48.1,19.8,32.2,1.09,2060,76.3,50.7,988,36.6,29.9,287,10.6,71.5,701,26.0,75,2.8,51.5,369,13.7,1.13,6.7,127,4.7,17.2,327,12.1,6.9,110,4.1,521,19.3,10
Elon,29,18,11,62.1,1997.0,68.9,52.0,110.2,773,1637,47.2,411,566,72.6,243,639,38.0,54.6,57.7,34.6,48.2,18.7,33.1,1.1,2200,75.9,48.5,999,34.4,27.7,263,9.1,69.3,736,25.4,88,3.0,53.9,417,14.4,1.18,7.5,149,5.1,17.7,354,12.2,5.1,85,2.9,521,18.0,11
Evansville,30,12,18,40.0,2027.0,67.6,49.9,103.0,703,1521,46.2,548,767,71.4,134,367,36.5,50.6,55.4,50.4,54.5,26.2,19.3,1.03,2088,69.6,46.9,960,32.0,26.5,250,8.3,67.2,710,23.7,99,3.3,64.2,451,15.0,1.16,7.4,149,5.0,19.2,389,13.0,6.4,109,3.6,568,18.9,11
Fairfield,30,6,24,20.0,2016.0,67.2,47.2,93.8,650,1635,39.8,387,565,68.5,203,618,32.8,46.0,49.6,34.6,47.3,20.5,32.2,0.94,1890,63.0,51.0,1063,35.4,30.6,334,11.1,71.4,729,24.3,93,3.1,51.8,337,11.2,0.75,6.4,129,4.3,22.3,450,15.0,7.0,108,3.6,693,23.1,27
Fair Dickinson,28,10,18,35.7,1898.0,67.8,50.9,104.5,683,1600,42.7,406,567,71.6,212,572,37.1,49.3,53.1,35.4,47.5,20.5,32.1,1.05,1984,70.9,45.6,883,31.5,30.2,298,10.6,60.9,585,20.9,88,3.1,45.1,308,11.0,0.94,10.2,193,6.9,17.2,327,11.7,7.2,111,4.0,605,21.6,20
Florida,28,26,2,92.9,1768.0,65.5,57.0,112.0,676,1483,45.6,453,669,67.7,176,513,34.3,51.5,55.0,45.1,50.5,22.9,26.7,1.12,1981,70.8,54.0,1017,36.3,37.6,348,12.4,70.4,669,23.9,83,3.0,54.0,365,13.0,1.16,10.5,186,6.6,17.8,315,11.3,5.5,80,2.9,446,15.9,7
Florida A&M,27,11,16,40.7,1957.0,72.5,51.4,97.0,668,1693,39.5,390,594,65.7,172,526,32.7,44.5,48.1,35.1,52.2,20.5,27.2,0.97,1899,70.3,50.3,1065,39.4,36.1,409,15.1,64.5,656,24.3,116,4.3,44.6,298,11.0,0.74,9.8,191,7.1,20.5,402,14.9,7.3,111,4.1,652,24.1,21
Florida Atl,28,10,18,35.7,1836.0,68.0,53.3,102.3,663,1553,42.7,369,582,63.4,183,546,33.5,48.6,51.3,37.5,51.1,19.6,29.2,1.02,1878,67.1,51.3,1045,37.3,35.0,353,12.6,67.5,692,24.7,116,4.1,50.8,337,12.0,0.96,7.2,133,4.8,19.2,352,12.6,8.4,132,4.7,517,18.5,12
FGCU,29,19,10,65.5,1994.0,68.8,52.2,104.4,767,1624,47.2,380,573,66.3,168,490,34.3,52.4,54.9,35.3,57.5,18.3,24.2,1.04,2082,71.8,50.4,1053,36.3,29.1,279,9.6,71.6,774,26.7,78,2.7,49.4,379,13.1,1.0,8.4,167,5.8,19.0,378,13.0,6.5,108,3.7,516,17.8,7
FIU,28,13,15,46.4,1902.0,67.9,52.6,100.7,679,1530,44.4,429,644,66.6,128,429,29.8,48.6,52.2,42.1,57.5,22.4,20.1,1.01,1915,68.4,50.8,1026,36.6,34.1,331,11.8,67.5,695,24.8,94,3.4,43.4,295,10.5,0.76,10.3,195,7.0,20.5,389,13.9,7.5,121,4.3,509,18.2,13
Florida State,27,16,11,59.3,1805.0,66.9,53.4,106.5,667,1439,46.4,446,620,71.9,142,385,36.9,51.3,55.4,43.1,54.6,23.2,22.2,1.06,1922,71.2,49.8,966,35.8,35.1,302,11.2,64.5,664,24.6,89,3.3,45.7,305,11.3,0.81,9.0,163,6.0,20.9,377,14.0,9.9,153,5.7,506,18.7,17
Fordham,25,9,16,36.0,1747.0,69.9,52.9,104.2,622,1563,39.8,389,530,73.4,187,588,31.8,45.8,50.1,33.9,47.8,21.4,30.8,1.04,1820,72.8,50.0,924,37.0,35.7,360,14.4,64.3,564,22.6,72,2.9,50.6,315,12.6,1.08,10.3,180,7.2,16.8,293,11.7,6.5,94,3.8,498,19.9,17
Fresno State,28,14,14,50.0,1908.0,68.1,51.9,108.4,699,1604,43.6,453,621,72.9,218,615,35.4,50.4,54.5,38.7,46.5,21.9,31.6,1.08,2069,73.9,48.3,984,35.1,28.0,280,10.0,68.5,704,25.1,91,3.3,50.4,352,12.6,1.25,9.4,180,6.4,14.7,281,10.0,7.4,119,4.3,549,19.6,22
Furman,28,9,19,32.1,1838.0,65.6,49.4,99.7,640,1445,44.3,398,592,67.2,154,452,34.1,49.6,53.1,41.0,53.1,21.7,25.2,1.0,1832,65.4,47.4,894,31.9,28.5,260,9.3,66.3,634,22.6,93,3.3,41.7,267,9.5,0.71,7.5,138,4.9,20.6,378,13.5,5.0,81,2.9,477,17.0,6
Gardner-Webb,29,16,13,55.2,2005.0,66.8,54.1,105.6,743,1649,45.1,481,702,68.5,151,453,33.3,49.6,53.4,42.6,55.9,22.7,21.4,1.06,2118,73.0,51.4,1032,35.6,33.3,344,11.9,69.4,688,23.7,97,3.3,60.0,446,15.4,1.24,11.3,227,7.8,17.9,359,12.4,5.4,86,3.0,543,18.7,12
George Mason,26,9,17,34.6,1804.0,69.4,50.9,101.6,637,1430,44.5,426,599,71.1,132,369,35.8,49.2,53.4,41.9,55.1,23.3,21.6,1.02,1832,70.5,51.8,893,34.3,31.9,282,10.8,71.6,611,23.5,106,4.1,43.3,276,10.6,0.74,7.5,136,5.2,20.7,374,14.4,6.5,90,3.5,557,21.4,17
G. Washington,27,20,7,74.1,1855.0,68.7,55.2,107.7,695,1497,46.4,459,693,66.2,148,417,35.5,51.4,54.7,46.3,54.8,23.0,22.2,1.08,1997,74.0,52.6,1023,37.9,35.7,326,12.1,69.4,697,25.8,73,2.7,55.1,383,14.2,1.09,10.5,195,7.2,19.0,352,13.0,7.9,122,4.5,495,18.3,8
Georgetown,27,16,11,59.3,1777.0,65.8,53.4,107.7,662,1437,46.1,450,630,71.4,140,432,32.4,50.9,55.1,43.8,54.5,23.5,21.9,1.08,1914,70.9,49.7,909,33.7,32.1,278,10.3,67.3,631,23.4,69,2.6,54.2,359,13.3,1.11,9.2,163,6.0,18.1,322,11.9,8.5,119,4.4,599,22.2,22
Georgia,27,16,11,59.3,1772.0,65.6,54.1,105.3,617,1399,44.1,505,753,67.1,127,370,34.3,48.6,53.1,53.8,52.5,27.1,20.4,1.05,1866,69.1,52.7,1012,37.5,35.6,327,12.1,69.7,685,25.4,101,3.7,44.9,277,10.3,0.8,7.4,132,4.9,19.5,346,12.8,9.0,133,4.9,510,18.9,8
Ga. Southern,29,12,17,41.4,1924.0,68.7,52.3,108.0,699,1594,43.9,414,631,65.6,213,617,34.5,50.5,54.8,39.6,46.8,19.9,30.8,1.08,2077,71.6,50.3,1009,34.8,30.7,312,10.8,69.9,697,24.0,100,3.4,40.9,286,9.9,0.84,10.1,194,6.7,17.7,340,11.7,3.0,49,1.7,489,16.9,10
Georgia State,27,20,7,74.1,1814.0,67.2,54.2,117.3,725,1525,47.5,474,613,77.3,203,528,38.4,54.2,58.6,40.2,49.1,22.3,28.6,1.17,2127,78.8,45.6,836,31.0,26.2,227,8.4,64.9,609,22.6,63,2.3,51.0,370,13.7,1.61,12.2,222,8.2,12.7,230,8.5,9.0,135,5.0,475,17.6,11
Georgia Tech,27,13,14,48.1,1781.0,66.0,51.7,101.1,654,1497,43.7,355,525,67.6,137,436,31.4,48.3,51.5,35.1,57.4,19.7,22.8,1.01,1800,66.7,52.0,974,36.1,32.5,299,11.1,71.5,675,25.0,67,2.5,54.1,354,13.1,1.02,8.0,143,5.3,19.4,346,12.8,7.8,116,4.3,478,17.7,10
Gonzaga,29,23,6,79.3,1935.0,69.1,56.3,116.2,800,1609,49.7,431,606,71.1,217,543,40.0,56.5,59.3,37.7,51.9,19.2,29.0,1.16,2248,77.5,51.1,1038,35.8,31.5,287,9.9,70.6,751,25.9,81,2.8,53.8,430,14.8,1.34,10.0,194,6.7,16.6,322,11.1,7.3,118,4.1,519,17.9,11
Grambling St,23,3,20,13.0,1585.0,68.9,47.6,95.4,520,1257,41.4,322,475,67.8,150,460,32.6,47.3,51.0,37.8,48.9,21.3,29.8,0.95,1512,65.7,47.0,686,29.8,29.7,240,10.4,64.3,446,19.4,78,3.4,47.1,245,10.7,0.72,9.0,143,6.2,21.4,339,14.7,3.9,50,2.2,436,19.0,11
Grand Canyon,25,13,12,52.0,1704.0,68.2,49.3,105.4,559,1288,43.4,506,687,73.7,172,488,35.2,50.1,55.6,53.3,43.1,28.2,28.7,1.05,1796,71.8,49.6,886,35.4,28.1,233,9.3,71.1,653,26.1,81,3.2,55.8,312,12.5,0.98,6.3,107,4.3,18.8,320,12.8,4.9,70,2.8,509,20.4,15
Green Bay,27,22,5,81.5,1838.0,68.1,56.0,110.3,714,1506,47.4,470,669,70.3,129,365,35.3,51.7,55.6,44.4,57.7,23.2,19.1,1.1,2027,75.1,51.4,1007,37.3,35.0,314,11.6,67.8,693,25.7,91,3.4,57.6,411,15.2,1.25,10.8,199,7.4,18.0,330,12.2,13.3,207,7.7,453,16.8,7
Hampton,27,16,11,59.3,1976.0,73.2,51.2,99.7,652,1550,42.1,523,793,66.0,143,453,31.6,46.7,51.1,51.2,51.7,26.5,21.8,1.0,1970,73.0,49.5,1045,38.7,33.9,350,13.0,65.0,695,25.7,104,3.9,50.0,326,12.1,0.8,10.4,205,7.6,20.5,406,15.0,10.9,168,6.2,634,23.5,26
Hartford,29,14,15,48.3,1847.0,66.0,46.5,101.4,634,1390,45.6,377,538,70.1,228,611,37.3,53.8,56.9,38.7,43.4,20.1,36.5,1.01,1873,64.6,46.1,794,27.4,24.2,204,7.0,67.9,590,20.3,67,2.3,54.7,347,12.0,0.84,8.7,161,5.6,22.3,411,14.2,3.9,57,2.0,562,19.4,14
Harvard,26,22,4,84.6,1709.0,65.7,54.5,110.5,636,1387,45.9,473,651,72.7,144,379,38.0,51.0,55.7,46.9,52.1,25.0,22.9,1.11,1889,72.7,51.8,893,34.3,33.7,286,11.0,69.9,607,23.3,76,2.9,57.5,366,14.1,1.2,12.4,212,8.2,17.8,304,11.7,9.9,133,5.1,465,17.9,10
Hawaii,27,19,8,70.4,1897.0,70.3,57.6,114.7,755,1591,47.5,510,702,72.6,156,468,33.3,52.4,56.5,44.1,55.1,23.4,21.5,1.15,2176,80.6,53.9,975,36.1,38.1,346,12.8,69.7,629,23.3,82,3.0,50.7,383,14.2,1.19,8.9,168,6.2,17.0,322,11.9,6.5,98,3.6,528,19.6,11
High Point,27,14,13,51.9,1785.0,66.1,53.5,108.5,704,1481,47.5,369,502,73.5,159,410,38.8,52.9,56.3,33.9,56.3,19.1,24.6,1.08,1936,71.7,49.3,860,31.9,31.1,265,9.8,67.5,595,22.0,83,3.1,56.0,394,14.6,1.19,9.1,162,6.0,18.5,330,12.2,6.2,92,3.4,468,17.3,10
Hofstra,29,8,21,27.6,1899.0,65.5,52.3,102.7,647,1556,41.6,455,699,65.1,201,602,33.4,48.0,51.6,44.9,45.7,23.3,30.9,1.03,1950,67.2,51.6,1036,35.7,34.3,356,12.3,68.8,680,23.4,85,2.9,47.4,307,10.6,0.85,7.7,146,5.0,19.0,361,12.4,5.9,94,3.2,567,19.6,25
Holy Cross,28,17,11,60.7,1818.0,64.9,51.1,105.3,643,1478,43.5,454,622,73.0,174,498,34.9,49.4,54.0,42.1,49.0,23.7,27.3,1.05,1914,68.4,51.7,928,33.1,31.4,285,10.2,72.0,643,23.0,89,3.2,48.2,310,11.1,0.92,9.5,173,6.2,18.5,337,12.0,7.2,107,3.8,498,17.8,7
Houston,27,13,14,48.1,1815.0,67.2,52.1,103.9,670,1486,45.1,383,580,66.0,162,460,35.2,50.5,53.5,39.0,53.9,20.3,25.8,1.04,1885,69.8,48.1,927,34.3,30.3,282,10.4,65.9,645,23.9,91,3.4,58.2,390,14.4,1.14,8.7,157,5.8,18.8,342,12.7,9.8,154,5.7,489,18.1,6
Houston Baptist,28,6,22,21.4,1985.0,70.9,49.2,96.1,673,1559,43.2,421,607,69.4,140,403,34.7,47.7,51.6,38.9,55.9,22.1,22.0,0.96,1907,68.1,48.9,1001,35.8,31.0,310,11.1,66.8,691,24.7,84,3.0,52.9,356,12.7,0.81,7.3,145,5.2,22.1,439,15.7,3.5,58,2.1,582,20.8,14
Howard,28,6,22,21.4,1910.0,68.2,46.3,90.6,553,1448,38.2,479,701,68.3,146,434,33.6,43.2,48.6,48.4,47.0,27.7,25.3,0.91,1731,61.8,48.3,934,33.4,33.1,334,11.9,63.4,600,21.4,122,4.4,41.0,227,8.1,0.49,9.3,178,6.4,24.5,468,16.7,7.0,101,3.6,628,22.4,24
Idaho,28,12,16,42.9,1897.0,67.8,53.5,106.7,698,1577,44.3,457,673,67.9,172,505,34.1,49.7,53.4,42.7,52.0,22.6,25.5,1.07,2025,72.3,50.4,973,34.8,32.5,314,11.2,68.2,659,23.5,99,3.5,44.8,313,11.2,1.0,6.3,119,4.3,16.6,314,11.2,3.4,54,1.9,584,20.9,19
Idaho State,25,10,15,40.0,1629.0,65.2,54.2,108.4,600,1319,45.5,420,590,71.2,146,382,38.2,51.0,55.2,44.7,51.4,23.8,24.8,1.08,1766,70.6,52.6,858,34.3,35.0,286,11.4,70.2,572,22.9,92,3.7,48.2,289,11.6,0.92,11.4,185,7.4,19.3,315,12.6,5.1,68,2.7,456,18.2,13
Illinois,27,15,12,55.6,1729.0,64.0,51.5,102.6,624,1535,40.7,364,498,73.1,162,513,31.6,45.9,50.1,32.4,52.1,20.5,27.4,1.03,1774,65.7,50.9,938,34.7,32.6,311,11.5,69.2,627,23.2,76,2.8,43.4,271,10.0,0.96,8.9,154,5.7,16.3,282,10.4,7.5,108,4.0,475,17.6,5
Illinois State,28,15,13,53.6,1945.0,69.5,47.7,100.0,644,1570,41.0,448,629,71.2,209,656,31.9,47.7,52.0,40.1,44.7,23.0,32.2,1.0,1945,69.5,48.6,971,34.7,27.0,274,9.8,70.2,697,24.9,99,3.5,55.0,354,12.6,0.99,11.2,218,7.8,18.3,356,12.7,8.2,126,4.5,586,20.9,20
Incarnate Word,24,19,5,79.2,1793.0,74.7,54.9,112.5,696,1408,49.4,443,641,69.1,181,465,38.9,55.9,58.9,45.5,51.1,22.0,26.9,1.12,2017,84.0,51.8,968,40.3,32.1,265,11.0,71.4,703,29.3,76,3.2,55.6,387,16.1,1.13,8.7,156,6.5,19.1,343,14.3,6.8,103,4.3,423,17.6,6
Indiana,26,15,11,57.7,1802.0,69.3,53.7,105.2,633,1416,44.7,492,678,72.6,137,402,34.1,49.5,54.5,47.9,52.3,26.0,21.7,1.05,1895,72.9,55.7,1044,40.2,38.7,340,13.1,72.7,704,27.1,83,3.2,45.5,288,11.1,0.73,8.8,159,6.1,22.0,396,15.2,7.7,116,4.5,464,17.8,5
Indiana State,28,21,7,75.0,1855.0,66.3,51.6,108.4,673,1478,45.5,481,661,72.8,184,522,35.2,51.8,56.1,44.7,48.6,23.9,27.4,1.08,2011,71.8,50.7,925,33.0,28.4,256,9.1,72.9,669,23.9,85,3.0,55.4,373,13.3,1.16,9.3,172,6.1,17.4,322,11.5,7.1,104,3.7,521,18.6,5
Iona,27,19,8,70.4,1941.0,71.9,53.3,116.5,768,1596,48.1,442,624,70.8,280,703,39.8,56.9,59.7,39.1,43.2,19.5,37.2,1.16,2261,83.7,45.4,894,33.1,25.7,235,8.7,65.0,659,24.4,92,3.4,60.8,467,17.3,1.63,9.4,183,6.8,14.7,286,10.6,5.6,96,3.6,484,17.9,10
Iowa,27,19,8,70.4,1932.0,71.6,58.6,116.7,763,1620,47.1,569,778,73.1,159,433,36.7,52.0,56.6,48.0,53.6,25.2,21.2,1.17,2254,83.5,54.9,1135,42.0,38.3,369,13.7,71.5,766,28.4,67,2.5,57.7,440,16.3,1.41,9.6,186,6.9,16.1,311,11.5,8.6,140,5.2,481,17.8,10
Iowa State,26,21,5,80.8,1917.0,73.7,54.2,113.4,766,1618,47.3,430,617,69.7,212,629,33.7,53.9,56.9,38.1,51.0,19.8,29.3,1.13,2174,83.6,49.0,1007,38.7,27.0,255,9.8,71.0,752,28.9,72,2.8,63.6,487,18.7,1.82,8.5,162,6.2,13.9,267,10.3,4.6,76,2.9,451,17.3,12
IPFW,29,20,9,69.0,1947.0,69.5,55.7,113.8,770,1570,49.0,443,670,66.1,232,586,39.6,56.4,58.7,42.7,48.6,20.0,31.4,1.14,2216,76.4,52.7,984,33.9,33.8,307,10.6,71.6,677,23.3,85,2.9,54.0,416,14.3,1.15,9.9,193,6.7,18.6,362,12.5,4.5,73,2.5,481,16.6,7
IUPUI,29,6,23,20.7,1947.0,67.1,48.9,99.8,709,1621,43.7,400,533,75.0,125,413,30.3,47.6,51.8,32.9,60.1,20.6,19.3,1.0,1943,67.0,47.1,914,31.5,24.1,235,8.1,70.1,679,23.4,69,2.4,43.3,307,10.6,0.99,7.3,143,4.9,16.0,311,10.7,5.4,90,3.1,465,16.0,7
Jackson State,26,10,16,38.5,1776.0,68.3,49.8,95.9,590,1417,41.6,424,588,72.1,99,339,29.2,45.1,50.2,41.5,57.7,24.9,17.4,0.96,1703,65.5,51.8,929,35.7,34.3,315,12.1,69.3,614,23.6,72,2.8,42.0,248,9.5,0.62,8.8,157,6.0,22.5,400,15.4,6.5,85,3.3,607,23.3,26
Jacksonville,27,11,16,40.7,1918.0,71.0,52.8,106.4,694,1572,44.1,487,684,71.2,166,495,33.5,49.4,53.8,43.5,51.7,23.9,24.4,1.06,2041,75.6,48.6,923,34.2,32.8,328,12.1,64.4,595,22.0,50,1.9,51.6,358,13.3,0.99,10.3,197,7.3,18.9,362,13.4,6.1,96,3.6,509,18.9,8
Jacksonville St,30,10,20,33.3,1909.0,65.8,51.7,102.7,667,1585,42.1,457,673,67.9,170,526,32.3,47.4,51.5,42.5,50.7,23.3,26.0,1.03,1961,65.4,48.7,919,30.6,31.3,325,10.8,66.0,594,19.8,97,3.2,53.1,354,11.8,1.06,9.7,186,6.2,17.5,334,11.1,6.9,105,3.5,577,19.2,14
James Madison,28,11,17,39.3,1822.0,65.1,48.6,96.2,585,1420,41.2,451,663,68.0,132,486,27.2,45.8,50.5,46.7,51.7,25.7,22.6,0.96,1753,62.6,48.8,944,33.7,29.3,277,9.9,68.2,667,23.8,87,3.1,41.9,245,8.8,0.69,9.5,174,6.2,19.4,354,12.6,5.7,85,3.0,523,18.7,14
Kansas,28,22,6,78.6,1930.0,68.9,57.8,115.8,772,1540,50.1,535,759,70.5,155,438,35.4,55.2,58.8,49.3,55.2,23.9,20.8,1.16,2234,79.8,53.9,1070,38.2,37.5,329,11.8,70.2,741,26.5,66,2.4,57.1,441,15.8,1.21,8.4,163,5.8,18.9,365,13.0,10.3,162,5.8,589,21.0,8
Kansas State,28,19,9,67.9,1853.0,66.2,53.8,104.2,680,1559,43.6,403,622,64.8,168,508,33.1,49.0,52.1,39.9,53.0,20.9,26.1,1.04,1931,69.0,51.1,1011,36.1,34.7,344,12.3,67.4,667,23.8,94,3.4,64.0,435,15.5,1.26,9.3,173,6.2,18.6,344,12.3,5.5,82,2.9,597,21.3,14
Kennesaw State,29,6,23,20.7,1969.0,67.9,48.1,95.0,651,1545,42.1,385,590,65.3,183,525,34.9,48.1,51.2,38.2,50.1,20.6,29.4,0.95,1870,64.5,48.2,945,32.6,31.2,314,10.8,65.2,631,21.8,109,3.8,50.2,327,11.3,0.71,8.8,173,6.0,23.5,463,16.0,5.5,88,3.0,623,21.5,14
Kent State,27,15,12,55.6,1819.0,67.4,51.3,104.9,657,1512,43.5,390,568,68.7,204,585,34.9,50.2,53.5,37.6,47.5,20.4,32.1,1.05,1908,70.7,49.5,902,33.4,30.1,285,10.6,68.9,617,22.9,108,4.0,47.6,313,11.6,0.97,9.2,168,6.2,17.8,324,12.0,6.1,87,3.2,564,20.9,11
Kentucky,27,21,6,77.8,1842.0,68.2,59.6,114.7,707,1511,46.8,562,821,68.5,136,422,32.2,51.3,55.6,54.3,54.1,26.6,19.3,1.15,2112,78.2,55.9,1117,41.4,42.8,391,14.5,68.9,726,26.9,86,3.2,45.1,319,11.8,0.96,6.8,126,4.7,18.0,331,12.3,11.0,175,6.5,505,18.7,9
La Salle,26,12,14,46.2,1734.0,66.7,52.0,101.6,605,1484,40.8,404,576,70.1,147,462,31.8,45.7,50.1,38.8,52.0,22.9,25.0,1.02,1761,67.7,50.9,945,36.3,33.8,324,12.5,68.0,621,23.9,113,4.3,53.1,321,12.3,1.06,7.8,136,5.2,17.5,304,11.7,6.5,97,3.7,418,16.1,7
LA-Lafayette,27,10,17,37.0,1712.0,65.8,51.2,112.4,647,1384,46.7,366,488,75.0,196,478,41.0,53.8,59.5,35.3,46.9,19.0,30.6,1.12,1924,71.3,47.0,794,29.4,28.5,228,8.4,65.5,566,21.0,99,3.7,51.5,333,12.3,1.03,7.9,135,5.0,18.9,324,12.0,4.2,60,2.2,473,17.5,4
Lamar,26,3,23,11.5,1805.0,69.4,47.4,95.0,608,1397,43.5,414,555,74.6,84,249,33.7,46.5,51.6,39.7,61.1,24.2,14.7,0.95,1714,65.9,45.9,803,30.9,26.6,230,8.8,65.2,573,22.0,79,3.0,51.6,314,12.1,0.84,7.6,137,5.3,20.6,372,14.3,5.0,76,2.9,473,18.2,12
Lehigh,29,14,15,48.3,1868.0,66.7,48.8,104.7,671,1529,43.9,364,517,70.4,178,474,37.6,49.7,55.1,33.8,50.4,18.6,27.3,1.05,1955,67.4,46.1,923,31.8,25.6,238,8.2,66.6,685,23.6,103,3.6,54.8,368,12.7,1.1,7.3,136,4.7,17.9,334,11.5,5.7,94,3.2,501,17.3,9
Liberty,30,11,19,36.7,1953.0,65.1,55.6,107.6,763,1666,45.8,409,583,70.2,167,470,35.5,50.8,54.1,35.0,56.7,19.5,23.8,1.08,2102,70.1,54.7,1118,37.3,38.6,384,12.8,70.8,734,24.5,90,3.0,51.8,395,13.2,0.99,7.0,137,4.6,20.4,398,13.3,6.4,106,3.5,527,17.6,7
Lipscomb,27,13,14,48.1,1920.0,73.8,49.0,104.8,645,1492,43.2,483,711,67.9,240,677,35.5,51.3,55.0,47.7,40.2,24.0,35.8,1.05,2013,74.6,47.0,869,32.2,26.3,256,9.5,67.7,613,22.7,80,3.0,57.5,371,13.7,1.07,9.5,182,6.7,18.1,348,12.9,3.4,51,1.9,596,22.1,25
Long Beach St,26,12,14,46.2,1745.0,67.1,54.3,103.0,662,1552,42.7,319,488,65.4,154,492,31.3,47.6,50.4,31.4,56.5,17.8,25.7,1.03,1797,69.1,51.3,958,36.8,35.5,350,13.5,67.0,608,23.4,92,3.5,48.5,321,12.3,1.03,9.3,162,6.2,17.8,311,12.0,4.3,62,2.4,464,17.8,7
LIU Brooklyn,27,9,18,33.3,1846.0,68.4,51.0,104.9,653,1516,43.1,427,595,71.8,203,586,34.6,49.8,53.8,39.2,46.5,22.1,31.5,1.05,1936,71.7,47.8,916,33.9,30.6,294,10.9,65.0,622,23.0,123,4.6,58.0,379,14.0,1.11,6.3,117,4.3,18.5,342,12.7,3.9,64,2.4,473,17.5,19
Longwood,30,8,22,26.7,2090.0,69.7,49.9,100.7,764,1715,44.5,403,554,72.7,173,482,35.9,49.6,53.2,32.3,56.2,19.2,24.7,1.01,2104,70.1,46.0,932,31.1,27.6,286,9.5,64.4,646,21.5,100,3.3,54.2,414,13.8,1.06,9.8,204,6.8,18.7,391,13.0,3.2,54,1.8,584,19.5,10
Louisiana-Lafayette,28,18,10,64.3,2057.0,73.5,55.4,110.5,782,1677,46.6,516,756,68.3,192,539,35.6,52.4,55.8,45.1,51.9,22.7,25.4,1.1,2272,81.1,51.2,1037,37.0,35.7,362,12.9,66.6,675,24.1,75,2.7,49.4,386,13.8,0.99,10.5,217,7.8,18.9,389,13.9,6.9,113,4.0,584,20.9,9
Louisiana Tech,28,22,6,78.6,2054.0,73.4,56.7,113.4,805,1754,45.9,510,746,68.4,209,651,32.1,51.9,55.2,42.5,51.2,21.9,26.9,1.13,2329,83.2,52.3,1120,40.0,34.2,369,13.2,70.4,751,26.8,107,3.8,56.6,456,16.3,1.44,12.9,264,9.4,15.4,316,11.3,9.2,147,5.3,541,19.3,9
UL Monroe,22,8,14,36.4,1481.0,67.3,49.6,96.7,517,1207,42.8,281,446,63.0,117,360,32.5,47.7,50.5,37.0,55.9,19.6,24.5,0.97,1432,65.1,49.2,758,34.5,29.6,228,10.4,68.7,530,24.1,57,2.6,54.9,284,12.9,0.96,9.1,135,6.1,19.9,295,13.4,6.7,83,3.8,406,18.5,11
