delaware,31,22,9,71.0,2208.0,71.2,54.3,111.2,831,1884,44.1,567,810,70.0,226,659,34.3,50.1,54.1,43.0,49.3,23.1,27.6,1.11,2455,79.2,48.8,1149,37.1,29.9,356,11.5,67.7,793,25.6,114,3.7,39.7,330,10.6,1.1,8.4,185,6.0,13.6,301,9.7,6.0,112,3.6,591,19.1,15
delaware-state,29,9,20,31.0,1789.0,61.7,50.2,99.8,629,1482,42.4,377,549,68.7,151,475,31.8,47.5,51.2,37.0,53.5,21.1,25.4,1.0,1786,61.6,47.8,907,31.3,30.2,285,9.8,65.4,622,21.4,97,3.3,57.2,360,12.4,1.06,8.3,148,5.1,19.0,340,11.7,6.6,99,3.4,519,17.9,4
denver,29,15,14,51.7,1757.0,60.6,50.3,109.6,667,1441,46.3,349,484,72.1,242,619,39.1,54.7,57.6,33.6,44.2,18.1,37.7,1.1,1925,66.4,45.7,758,26.1,24.1,204,7.0,67.2,554,19.1,61,2.1,66.6,444,15.3,1.54,11.9,209,7.2,16.4,289,10.0,7.5,101,3.5,586,20.2,19
depaul,31,11,20,35.5,2139.0,69.0,51.8,101.4,742,1747,42.5,500,734,68.1,184,539,34.1,47.7,51.7,42.0,51.5,23.1,25.5,1.01,2168,69.9,51.2,1061,34.2,33.8,383,12.4,68.5,678,21.9,117,3.8,46.6,346,11.2,0.81,9.8,210,6.8,19.9,426,13.7,8.2,137,4.4,679,21.9,16
detroit,32,13,19,40.6,2218.0,69.3,51.8,102.6,778,1863,41.8,528,724,72.9,191,595,32.1,46.9,51.5,38.9,51.6,23.2,25.2,1.03,2275,71.1,51.9,1174,36.7,34.1,399,12.5,69.6,775,24.2,94,2.9,47.6,370,11.6,0.91,10.6,235,7.3,18.4,408,12.8,8.5,146,4.6,681,21.3,12
drake,31,15,16,48.4,2004.0,64.6,50.1,105.6,720,1592,45.2,437,612,71.4,239,603,39.6,52.7,56.2,38.4,45.5,20.7,33.9,1.06,2116,68.3,50.3,1009,32.5,27.2,263,8.5,73.3,746,24.1,80,2.6,54.9,395,12.7,1.07,8.5,171,5.5,18.5,370,11.9,4.1,67,2.2,571,18.4,8
drexel,29,16,13,55.2,1896.0,63.2,52.7,104.6,688,1642,41.9,460,648,71.0,147,475,30.9,46.4,50.9,39.5,54.6,23.2,22.2,1.05,1983,68.4,49.8,1040,35.9,29.2,307,10.6,70.4,733,25.3,104,3.6,49.6,341,11.8,1.38,6.8,128,4.4,13.0,247,8.5,6.9,108,3.7,605,20.9,24
duke,30,23,7,76.7,1990.0,66.3,57.1,119.6,804,1734,46.4,497,687,72.3,275,697,39.5,54.3,57.8,39.6,44.5,20.9,34.7,1.2,2380,79.3,51.3,1043,34.8,34.1,353,11.8,68.5,690,23.0,86,2.9,55.6,447,14.9,1.54,10.7,212,7.1,14.6,291,9.7,6.1,98,3.3,579,19.3,11
duquesne,28,12,16,42.9,1915.0,68.4,52.7,107.3,695,1580,44.0,464,689,67.3,201,555,36.2,50.3,53.9,43.6,48.1,22.6,29.3,1.07,2055,73.4,50.3,984,35.1,29.8,302,10.8,70.8,682,24.4,88,3.1,60.6,421,15.0,1.35,8.7,166,5.9,16.3,313,11.2,5.0,80,2.9,501,17.9,11
east-carolina,31,16,15,51.6,2066.0,66.6,52.4,109.9,742,1680,44.2,528,739,71.4,259,710,36.5,51.9,55.9,44.0,42.5,23.2,34.2,1.1,2271,73.3,48.4,1066,34.4,31.0,326,10.5,65.8,740,23.9,97,3.1,57.7,428,13.8,1.2,9.6,198,6.4,17.3,357,11.5,5.5,100,3.2,535,17.3,16
